trading_day,ma20_tv,ema20_tv,macd_tv.dif,macd_tv.dea,macd_tv.hist,kdj_tv.k,kdj_tv.d,kdj_tv.j,rsi14_tv,cci20_tv,boll20_tv.mid,boll20_tv.up,boll20_tv.dn,ma20_cn,ema20_cn,macd_cn.dif,macd_cn.dea,macd_cn.hist,kdj_cn.k,kdj_cn.d,kdj_cn.j,rsi14_cn,cci20_cn,boll20_cn.mid,boll20_cn.up,boll20_cn.dn
20240516,3676.8,3670.18252681,20.2833884327,20.4614263482,-0.178037915469,37.4347628772,36.8096106486,38.6850673345,59.3035316598,77.9495309816,3676.8,3740.98909565,3612.61090435,3676.8,3670.12262117,20.6889212229,21.0578023187,-0.737762191672,50.0418986369,50.7493351852,48.6270255403,59.180574151,77.9495309816,3676.8,3740.98909565,3612.61090435
20240517,3684,3676.83180997,23.2739732668,21.0239357319,2.25003753488,59.0720054161,42.7329302616,91.7501557252,60.8951976228,178.729187903,3684,3742.36094585,3625.63905415,3684,3676.77760963,23.6494639623,21.5761346474,4.14665862972,62.0497903481,54.5161535728,77.1170638986,60.7784596808,178.729187903,3684,3742.36094585,3625.63905415
20240520,3689.1,3685.60973283,27.6651839115,22.3521853678,5.31299854369,85.7123625875,60.7397102936,135.657667175,64.03318926,194.535969248,3689.1,3757.57744154,3620.62255846,3689.1,3685.56069442,28.0128582571,22.8634793694,10.2987577755,71.5467070789,60.1930047415,94.2541117537,63.9283766441,194.535969248,3689.1,3757.57744154,3620.62255846
20240521,3694.35,3694.12309161,31.2689508393,24.1355384621,7.13341237718,89.369794095,78.0513873662,112.006607553,64.6649681484,188.336576449,3694.35,3771.69151537,3617.00848463,3694.35,3694.07872353,31.5908696476,24.608957425,13.9638244452,78.1988940439,66.1949678423,102.206746447,64.5625024711,188.336576449,3694.35,3771.69151537,3617.00848463
20240522,3702.75,3706.96851145,38.0437659441,26.9171839585,11.1265819856,91.4749202984,88.8523589936,96.7200429081,69.8056027697,229.59617776,3702.75,3798.1604292,3607.3395708,3702.75,3706.92836891,38.3418373222,27.3555334045,21.9726078355,82.9262468229,71.7720608358,105.234618797,69.7215607299,229.59617776,3702.75,3798.1604292,3607.3395708
20240523,3710,3716.59055798,41.2429086508,29.782328897,11.4605797538,88.7550575786,89.8665906573,86.5319914211,65.7966995031,178.460150291,3710,3813.8864765,3606.1135235,3710,3716.55423853,41.51889932,30.1882065876,22.6613854649,82.7444820089,75.4295345602,97.3743769064,65.7149096831,178.460150291,3710,3813.8864765,3606.1135235
20240524,3718.95,3725.8676477,43.757987311,32.5774605798,11.1805267312,86.6666666667,88.9655481812,82.0689036375,66.3905986633,151.217904849,3718.95,3826.23555355,3611.66444645,3718.95,3725.83478724,44.0135330867,32.9532718874,22.1205223986,83.5756864186,78.144918513,94.4372222299,66.310605114,151.217904849,3718.95,3826.23555355,3611.66444645
20240527,3725.15,3732.54691935,43.7939265768,34.8207537792,8.97317279765,81.4285714286,85.6167652246,73.0521838365,62.8640260945,108.943205641,3725.15,3835.16322648,3615.13677352,3725.15,3732.51718846,44.030542071,35.1687259241,17.7236322938,81.2726798347,79.1875056202,85.4430282635,62.7861747535,108.943205641,3725.15,3835.16322648,3615.13677352
20240528,3731.15,3737.73292703,42.605059317,36.3776148867,6.22744443026,77.7777777778,81.9576719577,69.417989418,61.1159689352,96.3359407163,3731.15,3840.91206084,3621.38793916,3731.15,3737.70602765,42.8241469212,36.6998101235,12.2486735953,77.991310366,78.7887738688,76.3963833603,61.0392671265,96.3359407163,3731.15,3840.91206084,3621.38793916
20240529,3737.6,3744.04407683,42.5442082238,37.6109335542,4.93327466964,72.0213293651,77.0758928571,61.912202381,63.1976767319,81.6163825013,3737.6,3848.56017304,3626.63982696,3737.6,3744.01973931,42.7470664258,37.909261384,9.67561008359,74.6504569106,77.4093348828,69.1327009664,63.1262292318,81.6163825013,3737.6,3848.56017304,3626.63982696
20240530,3743.4,3748.51606952,40.9746615471,38.2836791527,2.69098239433,62.6694775132,70.822861552,46.3627094356,60.5290286521,95.9754388307,3743.4,3852.7808027,3634.0191973,3743.4,3748.49404985,41.1624926311,38.5599076334,5.20516999534,65.9706749775,73.5964482477,50.7191284371,60.4591930569,95.9754388307,3743.4,3852.7808027,3634.0191973
20240531,3748.05,3749.89549147,37.0443937913,38.0358220804,-0.99142828918,42.1047914618,58.9318661134,8.4506421587,55.1292988955,35.5848054497,3748.05,3852.34280896,3643.75719104,3748.05,3749.87556891,37.2183109671,38.2915883001,-2.14655466615,47.2252877431,64.8060614128,12.0637404037,55.0631039803,35.5848054497,3748.05,3852.34280896,3643.75719104
20240603,3747.45,3747.1435399,30.1925384978,36.4671653639,-6.27462686613,21.2029274267,41.9923988006,-20.376015321,48.1854511126,-19.6666666667,3747.45,3852.21922258,3642.68077742,3747.45,3747.12551473,30.3535725013,36.7039851404,-12.7008252781,33.237911127,54.2833446509,-8.8529559208,48.1246838173,-19.6666666667,3747.45,3852.21922258,3642.68077742
20240604,3745.9,3743.03463134,23.1240759345,33.798547478,-10.6744715435,6.38811261191,23.2319438335,-27.2995498312,45.6775804875,-50.121993726,3745.9,3852.26521988,3639.53478012,3745.9,3743.01832285,23.2731811393,34.0178243402,-21.4892864018,23.5474963069,44.0380618695,-17.4336348184,45.6189796922,-50.121993726,3745.9,3852.26521988,3639.53478012
20240605,3745.45,3737.69799978,15.9664591008,30.2321298026,-14.2656707018,3.8758755864,10.488971875,-9.35031699082,43.2532457444,-70.0936714645,3745.45,3852.72809655,3638.17190345,3745.45,3737.68324448,16.104519176,30.4351633073,-28.6612882627,16.4309316038,34.8356851143,-20.3785754171,43.1968433094,-70.0936714645,3745.45,3852.72809655,3638.17190345
20240606,3746.85,3736.01247599,12.8091643268,26.7475367074,-13.9383723806,9.3286968287,6.530895009,14.9243004681,48.9206542978,-54.1796739507,3746.85,3852.01135222,3641.68864778,3746.85,3735.99912596,12.9369974762,26.9355301411,-27.9970653298,18.1611616098,29.2775106128,-4.07153639627,48.8718079901,-54.1796739507,3746.85,3852.01135222,3641.68864778
20240607,3748.5,3734.0112878,9.79066654862,23.3561626757,-13.5654961271,14.2461142461,9.15022888707,24.4378849642,48.1362206181,-39.8742594608,3748.5,3850.52842741,3646.47157259,3748.5,3733.9992092,9.90903036128,23.5302301851,-27.2423996477,18.4137473795,25.6562562017,3.92872973508,48.0878961631,-39.8742594608,3748.5,3850.52842741,3646.47157259
20240611,3745.8,3726.39116516,2.44807522325,19.1745451852,-16.7264699619,14.1336685523,12.569493209,17.2620192388,39.7598923531,-109.210836278,3745.8,3854.60551457,3636.99448543,3745.8,3726.3802369,2.55767116456,19.335718381,-33.5560944329,12.8959866251,21.4028330095,-4.11770614372,39.7176716667,-109.210836278,3745.8,3854.60551457,3636.99448543
20240612,3745.7,3720.44914943,-2.53484476356,14.8326671954,-17.367511959,9.09700398072,12.4922622597,2.30648742277,41.5553746493,-116.215591025,3745.7,3854.80197065,3636.59802935,3745.7,3720.43926195,-2.43336719372,14.9819012661,-34.8305369196,10.7678670524,17.8578443571,-3.41208755709,41.5148926032,-116.215591025,3745.7,3854.80197065,3636.59802935
20240613,3747.3,3716.50161139,-5.21337358783,10.8234590388,-16.0368326266,10.8516998531,11.3607907954,9.83351796849,44.2400613869,-111.316069528,3747.3,3851.38861609,3643.21138391,3747.3,3716.49266558,-5.11941300498,10.9616384119,-32.1621028337,15.2395802136,16.9850896426,11.7485613555,44.2021239761,-111.316069528,3747.3,3851.38861609,3643.21138391
20240614,3745.75,3714.45383887,-5.97617111581,7.46353300787,-13.4397041237,24.0336281476,14.6607773271,42.7793297886,47.0348725363,-73.1304552961,3745.75,3851.96275818,3639.53724182,3745.75,3714.44574505,-5.88917068611,7.59147659226,-26.9612945568,23.9618034757,19.3106609203,33.2640885865,46.9995140404,-73.1304552961,3745.75,3851.96275818,3639.53724182
20240617,3742.1,3709.93442565,-8.73931822616,4.22296276107,-12.9622809872,29.5791348947,21.4881542985,45.7610960872,42.9753723948,-90.3290129611,3742.1,3853.7313576,3630.4686424,3742.1,3709.92710266,-8.65876236579,4.34142880065,-26.0003823329,23.6905850332,20.7706356246,29.5304838504,42.9421679143,-90.3290129611,3742.1,3853.7313576,3630.4686424
20240618,3737.55,3706.89305178,-9.92709082571,1.39295204371,-11.3200428694,32.6292438272,28.7473356232,40.3930602351,44.9842744875,-70.0721205138,3737.55,3851.81193592,3623.28806408,3737.55,3706.88642622,-9.85250214484,1.50264261155,-22.7102895128,26.9048344666,22.8153685719,35.0837662559,44.9526689233,-70.0721205138,3737.55,3851.81193592,3623.28806408
20240619,3733.1,3704.90323732,-10.1063760154,-0.906913568106,-9.19946244727,32.4074074074,31.5385953764,34.1450314694,46.4614923811,-62.2374952272,3733.1,3848.1111299,3618.0888701,3733.1,3704.89724277,-10.0373124886,-0.805348408479,-18.4639281603,31.5168032246,25.7158467895,43.1187160949,46.4310425564,-62.2374952272,3733.1,3848.1111299,3618.0888701
20240620,3725,3701.29340519,-11.6473387592,-3.05499860633,-8.59234015291,32.4074074074,32.4813528807,32.2595164609,43.4757450951,-73.752228164,3725,3834.54268574,3615.45731426,3725,3701.28798155,-11.5833911056,-2.96095694791,-17.2448683155,28.7272515325,26.7196483705,32.7424578564,43.4466719563,-73.752228164,3725,3834.54268574,3615.45731426
20240621,3716.7,3695.64641422,-14.7162145414,-5.38724179334,-9.32897274803,23.0278980279,29.2809042809,10.5218855219,39.8472285899,-95.143846752,3716.7,3824.97760618,3608.42239382,3716.7,3695.64150712,-14.6570037987,-5.30016631807,-18.7136749613,20.8831027532,24.7741331647,13.1010419303,39.8199357829,-95.143846752,3716.7,3824.97760618,3608.42239382
20240624,3706.1,3686.72770811,-20.1437814414,-8.33854972296,-11.8052317185,11.6515078636,22.3622710996,-9.7700186084,34.8373031461,-148.560128538,3706.1,3815.7009124,3596.4990876,3706.1,3686.72326835,-20.0889567201,-8.25792439847,-23.6620646432,16.1259252515,21.8913971937,4.59498136713,34.8126618917,-148.560128538,3706.1,3815.7009124,3596.4990876
20240625,3696.5,3678.84887876,-24.0070457484,-11.472248928,-12.5347968204,7.66879181425,14.1160659019,-5.22575636111,35.2754872506,-150.073915481,3696.5,3806.55544057,3586.44455943,3696.5,3678.84486184,-23.9562821517,-11.3975959491,-25.1173724051,14.4839501677,19.422248185,4.60735413298,35.2510795235,-150.073915481,3696.5,3806.55544057,3586.44455943
20240626,3688.85,3674.57755698,-24.367072818,-14.051213706,-10.315859112,17.670523416,12.3302743646,28.3510215187,41.6173562778,-120.012566761,3688.85,3793.8324271,3583.8675729,3688.85,3674.57392261,-24.3200695166,-13.9820906626,-20.6759577079,21.3893001118,20.0779321606,24.0120360141,41.5962255604,-120.012566761,3688.85,3793.8324271,3583.8675729
20240627,3679.1,3668.33207536,-26.3657598632,-16.5141229375,-9.85163692572,20.5333333333,15.2908828545,31.018234291,38.2536020835,-114.976689977,3679.1,3775.35154544,3582.84845456,3679.1,3668.32878713,-26.3222383122,-16.4501201925,-19.7442362394,19.3262000745,19.8273547986,18.3238906264,38.2337479576,-114.976689977,3679.1,3775.35154544,3582.84845456
20240628,3670,3662.68140152,-27.631218262,-18.7375420024,-8.89367625961,21.8666666667,20.0235078053,25.5529843893,38.2536020835,-123.043366692,3670,3756.0906499,3583.9093501,3670,3662.67842645,-27.5909205503,-18.6782802641,-17.8252805725,17.9508000497,19.2018365489,15.4487270512,38.2337479576,-123.043366692,3670,3756.0906499,3583.9093501
20240701,3663.75,3660.33079185,-25.9943982808,-20.1889132581,-5.80548502278,23.5787114846,21.9929038282,26.7503267974,44.3092445894,-78.6421016718,3663.75,3739.44907529,3588.05092471,3663.75,3660.32810012,-25.9570856024,-20.1340413317,-11.6460885413,25.4125781844,21.2720837607,33.6935670316,44.2920385139,-78.6421016718,3663.75,3739.44907529,3588.05092471
20240702,3659.55,3658.10881167,-24.4955290844,-21.0502364233,-3.4452926611,32.3763516026,25.9405765846,45.2479016385,44.14845763,-51.1861508869,3659.55,3731.29531344,3587.80468656,3659.55,3658.1063763,-24.4609803229,-20.99942913,-6.92310238584,30.8060255742,24.4500643652,43.5179479922,44.1312954616,-51.1861508869,3659.55,3731.29531344,3587.80468656
20240703,3658.95,3661.33654389,-18.6545856504,-20.5711062687,1.91652061835,59.0853858705,38.3468163192,100.562524973,54.0291313739,27.6466621713,3658.95,3729.38713509,3588.51286491,3658.95,3661.33434046,-18.6225960689,-20.5240625178,3.8029328977,52.3130513174,33.7377266826,89.463700587,54.015943214,27.6466621713,3658.95,3729.38713509,3588.51286491
20240704,3659.35,3664.54258733,-13.6264438072,-19.1821737764,5.55572996924,75.3010246684,55.5875873805,114.727899244,54.5019422893,75.8121389452,3659.35,3730.50693923,3588.19306077,3659.35,3664.54059375,-13.5968238349,-19.1386147812,11.0835818925,64.5363844941,44.0039459531,105.601261576,54.4889341856,75.8121389452,3659.35,3730.50693923,3588.19306077
20240705,3655.55,3662.58615044,-13.6001053966,-18.0657601005,4.46565470384,76.6909551719,70.3591219036,89.3546217084,45.8656732708,5.73054420133,3655.55,3721.25380506,3589.84619494,3655.55,3662.58434673,-13.5726795054,-18.025427726,8.90549644131,58.2784936175,48.7621285079,77.3112238367,45.8540440386,5.73054420133,3655.55,3721.25380506,3589.84619494
20240708,3649.9,3656.81604088,-16.7749102841,-17.8075901372,1.03267985308,47.7888174557,66.5935990986,10.1792541697,40.2142486523,-80.7745844592,3649.9,3713.58641927,3586.21358073,3649.9,3656.81440894,-16.749515948,-17.7702453704,2.04145884492,41.7258922967,46.4167164375,32.3442440152,40.2036608382,-80.7745844592,3649.9,3713.58641927,3586.21358073
20240709,3647.75,3652.45260841,-18.353177244,-17.9167075586,-0.43646968545,24.9584015994,49.8127247423,-24.7502446864,41.8672341929,-101.279910963,3647.75,3713.60400519,3581.89599481,3647.75,3652.4511319,-18.3296639762,-17.8821290916,-0.895069769278,34.6478626241,42.4937651664,18.9560575394,41.8570505073,-101.279910963,3647.75,3713.60400519,3581.89599481
20240710,3642.65,3643.83807428,-23.2893900788,-18.9912440626,-4.29814601615,9.9309216809,27.5593802453,-25.325995448,36.0269137439,-141.592611953,3642.65,3717.81987428,3567.48012572,3642.65,3643.83673839,-23.2676185399,-18.9592269813,-8.61678311737,23.3253324523,36.104287595,-2.23257783308,36.017812123,-141.592611953,3642.65,3717.81987428,3567.48012572
20240711,3638.4,3639.09159101,-24.3386805894,-20.060731368,-4.27794922144,14.5403516598,16.4765583134,10.6679383526,41.7424046894,-98.9390949417,3638.4,3714.47470013,3562.32529987,3638.4,3639.09038235,-24.3185217618,-20.0310859374,-8.57487164883,23.0332148322,31.7472633407,5.60511781501,41.734418029,-98.9390949417,3638.4,3714.47470013,3562.32529987
20240712,3633.65,3635.36858235,-24.4047779344,-20.9295406812,-3.4752372531,16.5532879819,13.6748537742,22.3101563972,42.7747614481,-84.1014836274,3633.65,3706.80264862,3560.49735138,3633.65,3635.36748879,-24.3861123571,-20.9020912213,-6.96804227158,24.1990139697,29.2311802171,14.1346814751,42.7669698623,-84.1014836274,3633.65,3706.80264862,3560.49735138
20240715,3631.3,3633.90490784,-22.5830048806,-21.2602335211,-1.32277135945,29.7052154195,20.2662850204,48.5830762177,46.1972733372,-53.1751263459,3631.3,3703.02196316,3559.57803684,3631.3,3633.90391843,-22.5657219419,-21.2348173654,-2.66180915303,29.5113607871,29.3245737404,29.8849348804,46.1901146505,-53.1751263459,3631.3,3703.02196316,3559.57803684
20240716,3627.9,3631.62824995,-21.6960544267,-21.3473977022,-0.34865672445,33.3333333333,26.5306122449,46.9387755102,44.7559454896,-57.7214382524,3627.9,3696.83736287,3558.96263713,3627.9,3631.62735477,-21.6800517085,-21.323864234,-0.712374948944,30.7853516358,29.8114997055,32.7330554964,44.7489420749,-57.7214382524,3627.9,3696.83736287,3558.96263713
20240717,3622.2,3625.949369,-23.7852407728,-21.8349663163,-1.95027445642,27.1661949451,30.0682478993,21.3620890368,39.6886002216,-93.902252518,3622.2,3689.81834071,3554.58165929,3622.2,3625.94855908,-23.7704234435,-21.8131760759,-3.9144947351,23.199966784,27.6076553984,14.3845895552,39.6821775109,-93.902252518,3622.2,3689.81834071,3554.58165929
20240718,3617.3,3620.52561957,-25.3903270465,-22.5460384624,-2.84428858413,22.3274550415,27.60899444,11.7643762444,39.3101948454,-160.430760735,3617.3,3685.423711,3549.176289,3617.3,3620.52488679,-25.3766072992,-22.5258623206,-5.70148995717,24.0065894262,26.4073000743,19.2051681301,39.3038176736,-160.430760735,3617.3,3685.423711,3549.176289
20240719,3612.75,3613.90413199,-27.7944222519,-23.5957152203,-4.19870703161,17.579980294,22.3578767602,8.02418736157,37.0289651082,-173.577454676,3612.75,3685.65507527,3539.84492473,3612.75,3613.903469,-27.7817187838,-23.5770336132,-8.40937034118,22.3680293145,25.0608764877,16.982334968,37.0228688724,-173.577454676,3612.75,3685.65507527,3539.84492473
20240722,3608.85,3605.34183371,-31.5150732276,-25.1795868217,-6.33548640586,16.2809917355,18.7294756903,11.384023826,33.8552643245,-182.610417905,3608.85,3691.35157574,3526.34842426,3608.85,3605.34123385,-31.5033107586,-25.1622890423,-12.6820434326,16.2894300113,22.1370609956,4.59416804275,33.8495772033,-182.610417905,3608.85,3691.35157574,3526.34842426
20240723,3602.15,3592.45213526,-38.3786593399,-27.8194013254,-10.5592580145,8.69342778434,14.184799938,-2.28931652289,28.5794146443,-221.298650499,3602.15,3704.51263967,3499.78736033,3602.15,3592.45159253,-38.3677681661,-27.8033848671,-21.128766598,11.8120009599,18.695374317,-1.9547457543,28.5744546651,-221.298650499,3602.15,3704.51263967,3499.78736033
20240724,3593.8,3580.50431285,-43.5580654468,-30.9671341496,-12.5909312971,3.80308792162,9.5925024805,-7.77574119613,28.3154162215,-205.256263304,3593.8,3710.63081785,3476.96918215,3593.8,3580.50382182,-43.5479810276,-30.9523040992,-25.1913538569,9.34796380753,15.5795708139,-3.11525020512,28.3104941711,-205.256263304,3593.8,3710.63081785,3476.96918215
20240725,3584.05,3564.64675925,-51.347536722,-35.0432146641,-16.3043220579,4.37012189775,5.62221253457,1.8659406241,24.0829211179,-210.426115684,3584.05,3724.36603615,3443.73396385,3584.05,3564.64631498,-51.3381992977,-35.0294831389,-32.6174323177,8.17642031613,13.1118539813,-1.69444701417,24.0786272369,-210.426115684,3584.05,3724.36603615,3443.73396385
20240726,3576.5,3554.48992503,-53.3552702086,-38.705625773,-14.6496444356,11.9346278763,6.70261256524,22.3986584986,33.03243621,-146.922593814,3576.5,3726.54599295,3426.45400705,3576.5,3554.48952307,-53.3466244461,-38.6929114003,-29.3074260916,13.9678338084,13.3971805903,15.1091402446,33.0288491874,-146.922593814,3576.5,3726.54599295,3426.45400705
20240729,3567,3544.34802741,-55.1179643054,-41.9880934795,-13.1298708259,17.5097895252,11.2715130998,29.9863423761,32.106077328,-131.340096103,3567,3724.1585187,3409.8414813,3567,3544.34766373,-55.1099589704,-41.9763209143,-26.2672761121,16.3603473554,14.3849028453,20.3112363755,32.1025707139,-131.340096103,3567,3724.1585187,3409.8414813
20240730,3554.1,3528.60059623,-61.3751409989,-45.8655029834,-15.5096380155,16.7147703681,15.3863959232,19.3715192579,26.5693475425,-143.299136948,3554.1,3727.65679186,3380.54320814,3554.1,3528.60026719,-61.3677286522,-45.8546024619,-31.0262523805,12.0563235243,13.6087097383,8.95155109619,26.5663458072,-143.299136948,3554.1,3727.65679186,3380.54320814
20240731,3539.35,3516.06720611,-64.142158169,-49.5208340205,-14.6213241485,16.041020692,16.7551935285,14.6126750192,29.9625107401,-141.723874905,3539.35,3713.66153146,3365.03846854,3539.35,3516.06690841,-64.1352948854,-49.5107409466,-29.2491078776,15.8806862711,14.3660352492,18.9099883148,29.9597060806,-141.723874905,3539.35,3713.66153146,3365.03846854
20240801,3526.8,3509.20366267,-61.8297965995,-51.9826265363,-9.84717006319,24.7068482565,19.1542131056,35.8121185585,38.0165401564,-91.7709867452,3526.8,3690.28528986,3363.31471014,3526.8,3509.20339332,-61.8234417077,-51.9732810988,-19.7003212177,26.301409895,18.3444934645,42.215242756,38.0141806326,-91.7709867452,3526.8,3690.28528986,3363.31471014
20240802,3518.1,3505.46998051,-57.2394301664,-53.0339872623,-4.20544290408,45.2588118581,28.6688936022,78.4386483698,41.9906581225,-66.4322000782,3518.1,3674.05755833,3362.14244167,3518.1,3505.46973681,-57.2335460076,-53.0253340806,-8.41642385409,39.2356621522,25.3082163604,67.0905537359,41.9885065026,-66.4322000782,3518.1,3674.05755833,3362.14244167
20240805,3511.3,3501.71093475,-53.3097763494,-53.0891450797,-0.220631269671,65.6208028083,45.195487641,106.471433143,41.5492910958,-49.7466827503,3511.3,3663.85438375,3358.74561625,3511.3,3501.71071426,-53.3043280545,-53.0811328754,-0.446390358294,54.3622363066,34.9928896758,93.1009295682,41.54715587,-49.7466827503,3511.3,3663.85438375,3358.74561625
20240806,3501.45,3493.35751239,-53.7716170757,-53.2256394789,-0.545977596773,65.9904331779,58.9566826148,80.0579343043,36.2194197309,-72.0738477711,3501.45,3652.41420105,3350.48579895,3501.45,3493.3573129,-53.7665723584,-53.218220772,-1.09670317291,52.325406955,40.7703954355,75.4354299939,36.2174929138,-72.0738477711,3501.45,3652.41420105,3350.48579895
20240807,3493.85,3485.41870169,-53.8397644587,-53.3484644749,-0.491299983808,59.4405594406,63.6839318089,50.9538147038,35.8385774105,-78.1411474481,3493.85,3647.14223725,3340.55776275,3493.85,3485.4185212,-53.8350934244,-53.3415953025,-0.986996243828,50.0351197882,43.8586368864,62.3880855917,35.836666223,-78.1411474481,3493.85,3647.14223725,3340.55776275
20240808,3482.2,3473.56930153,-57.1884296225,-54.1164575044,-3.07197211807,35.0179371456,53.482976588,-1.91214173927,31.4728151933,-105.85029817,3482.2,3638.65906813,3325.74093187,3482.2,3473.56913823,-57.1841045909,-54.1100971601,-6.14801486144,37.1392524356,41.6188420695,28.1800731679,31.4710902052,-105.85029817,3482.2,3638.65906813,3325.74093187
20240809,3470.7,3463.70555853,-58.4423589716,-54.9816377978,-3.46072117377,24.8441865463,39.7675610442,-5.00256244937,33.0851779422,-100.466568633,3470.7,3624.62478683,3316.77521317,3470.7,3463.70541078,-58.4383543129,-54.9757485907,-6.92521144434,30.6696671084,37.9691170824,16.0707671602,33.0835103537,-100.466568633,3470.7,3624.62478683,3316.77521317
20240812,3455.55,3449.73360057,-62.9866926899,-56.5826487762,-6.40404391367,11.7297084318,23.8639440412,-12.538762787,28.7893251275,-147.281379203,3455.55,3607.34390633,3303.75609367,3455.55,3449.73346689,-62.9829846727,-56.5771958071,-12.8115777312,22.483481776,32.807238647,1.83596803397,28.7878350874,-147.281379203,3455.55,3607.34390633,3303.75609367
20240813,3438.5,3432.52087671,-69.6583308716,-59.1977851953,-10.4605456763,9.83126049269,15.4683851569,-1.44298883583,25.553292871,-189.690929226,3438.5,3593.63800308,3283.36199692,3438.5,3432.52075576,-69.6548975224,-59.1927361502,-20.9243227445,16.8730458217,27.4958410385,-4.37254461208,25.5519442578,-189.690929226,3438.5,3593.63800308,3283.36199692
20240814,3418.6,3407.89984083,-81.669918269,-63.6922118101,-17.9777064589,7.87589726794,9.81228873082,4.00311434218,20.6144963134,-257.972455443,3418.6,3600.01488362,3237.18511638,3418.6,3407.8997314,-81.666739242,-63.6875367685,-35.958404947,15.2034994743,23.3983938505,-1.18628927794,20.6133762678,-257.972455443,3418.6,3600.01488362,3237.18511638
20240815,3399.25,3386.38557028,-89.5118181585,-68.8561330797,-20.6556850787,10.6275926253,9.4449167953,12.9929442852,21.9819741188,-225.974765203,3399.25,3594.40519465,3204.09480535,3399.25,3386.38547127,-89.5088746151,-68.8518043378,-41.3141405545,14.9243987106,20.5737288038,3.62573852408,21.9808820982,-225.974765203,3399.25,3594.40519465,3204.09480535
20240816,3379.5,3364.44408739,-96.7097531926,-74.4268571023,-22.2828960903,11.1801818277,9.89455724032,13.7514310026,20.7320344593,-179.840361659,3379.5,3588.67409017,3170.32590983,3379.5,3364.44399781,-96.7070276895,-74.4228490082,-44.5683573626,12.3862463139,17.8445679738,1.46960299394,20.7309970067,-179.840361659,3379.5,3588.67409017,3170.32590983
20240819,3363.45,3349.06846002,-97.497767784,-79.0410392387,-18.4567285454,16.0028090349,12.6035278293,22.8013714462,28.6321617884,-146.187775677,3363.45,3575.05763219,3151.84236781,3363.45,3349.06837898,-97.4952441701,-79.0373280406,-36.9158322591,17.0349270097,17.5746876525,15.9554057241,28.6312705644,-146.187775677,3363.45,3575.05763219,3151.84236781
20240820,3350.75,3336.39527335,-95.9670354237,-82.4262384757,-13.540796948,21.7119121384,16.2983010004,32.5391344145,30.6897755786,-103.147676939,3350.75,3565.71592753,3135.78407247,3350.75,3336.39520003,-95.9646987442,-82.4228021813,-27.0837931258,21.8544535043,19.0012762697,27.5608079734,30.6889208838,-103.147676939,3350.75,3565.71592753,3135.78407247
20240821,3341.8,3331.7861997,-87.9305125155,-83.5270932836,-4.40341923185,38.1158446751,25.2768552828,63.7938234596,40.8597188897,-55.2125719096,3341.8,3551.50131139,3132.09868861,3341.8,3331.78613336,-87.9283489234,-83.5239115297,-8.80887478733,33.4102153797,23.804255973,52.6221341929,40.8590352966,-55.2125719096,3341.8,3551.50131139,3132.09868861
20240822,3332.95,3322.75894259,-84.7004103792,-83.7617567027,-0.938653676476,44.237405107,34.6883873068,63.3354407073,36.7466895255,-57.1877309682,3332.95,3544.64645722,3121.25354278,3332.95,3322.75888256,-84.6984070532,-83.7588106344,-1.87919283764,37.1724668188,28.2603262549,54.9967479464,36.746058126,-57.1877309682,3332.95,3544.64645722,3121.25354278
20240823,3320.55,3312.01999567,-83.3583028892,-83.68106594,0.322763050812,47.4650598052,43.2727698624,55.8496396908,34.7522206293,-69.4158075601,3320.55,3530.54092838,3110.55907162,3320.55,3312.01994136,-83.3564479578,-83.6783380991,0.643780282604,38.5071347419,31.6759290839,52.1695460579,34.7516158786,-69.4158075601,3320.55,3530.54092838,3110.55907162
20240826,3313.7,3311.92285323,-73.2998619453,-81.6048251411,8.30496319576,61.2775413196,50.9933354106,81.8459531375,46.4590085298,-31.7477284874,3313.7,3515.38797684,3112.01202316,3313.7,3311.92280409,-73.2981444162,-81.6022993625,16.6083098925,58.3244843858,40.5587808512,93.8558914549,46.4585489918,-31.7477284874,3313.7,3515.38797684,3112.01202316
20240827,3310.05,3311.35877197,-64.9828513831,-78.2804303895,13.2975790064,74.5836796257,61.1087602502,101.533518377,46.0188179067,0.364024351974,3310.05,3509.5087426,3110.5912574,3310.05,3311.35872751,-64.9812610784,-78.2780917057,26.5936612546,67.0881177956,49.401893166,102.460567055,46.0183613556,0.364024351974,3310.05,3509.5087426,3110.5912574
20240828,3305.55,3310.94365083,-57.646357622,-74.153615836,16.507258214,89.2141471973,75.0251227142,117.592196164,46.1287545682,3.46729708432,3305.55,3500.97924551,3110.12075449,3305.55,3310.94361061,-57.6448851176,-74.1514503881,33.0131305409,73.0813696315,57.2950519878,104.654004919,46.1282992877,3.46729708432,3305.55,3500.97924551,3110.12075449
20240829,3298.15,3309.52044599,-52.1189467536,-69.7466820195,17.6277352659,83.257918552,82.351915125,85.0699254061,45.0420886564,-6.22311056299,3298.15,3482.9691278,3113.3308722,3298.15,3309.5204096,-52.1175833237,-69.7446769752,35.254187303,75.4177456668,63.3359498808,99.5813372388,45.0416408122,-6.22311056299,3298.15,3482.9691278,3113.3308722
20240830,3289,3307.37564161,-47.9123547997,-65.3798165756,17.4674617758,77.2046890811,83.2255849435,65.1628973563,44.126173821,4.74490200746,3289,3456.15741084,3121.84258916,3289,3307.37560868,-47.9110923646,-65.3779600531,34.9337353769,72.4303958454,66.367431869,84.5563237982,44.1257323679,4.74490200746,3289,3456.15741084,3121.84258916
